,word,language,documents
121,foor,da,UUB-C496_136r.org Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
122,for,gml,GKS08-3423_071v.org
123,for,da,Holm-A-0042_055r.org AM04-0784_026v_m.org AM08-0072_128r.org GKS04-1615_019r.org GKS04-1613_161r.org AM08-0072_128v.org AM12-0421_072r.org Holm-A-0042_054r.org Holm-A-0042_055v.org AM04-0782_216v.org AM08-0070_002v.org AM12-0421_022r.org Holm-A-0042_053r.org AM08-0073_011v.org Thott04-0553_022r.org AM04-0789_001r.org AM04-0782_001r.org Thott04-0553_015v.org AM04-0784_300r.org Holm-A-0042_051v.org NKS08-0045_120v.org AM04-0789_002v.org Thott04-0553_125v.org Thott04-0553_021v.org AM08-0075_063r.org Lund-0035_064v.org Holm-A-0042_095v.org Lund-0035_038v.org AM12-0421_030r.org AM12-0420_026r.org AM08-0072_126r.org AM08-0075_009r.org AM04-0784_080r.org Lund-0035_023v.org AM08-0072_127r.org
124,for,other,AM08-0070_254r.org Holm-A-0029_145v.org
125,foracht,da,Thott04-0553_022r.org
126,forbodh,da,AM08-0072_127r.org
127,forbothit,da,AM08-0072_127r.org
128,forcreuen,da,AM08-0072_127r.org
129,fordj,da,AM08-0073_098r.org
130,fordømt,da,Thott04-0553_020v.org
131,fore,da,AM08-0075_022v-4.org AM08-0075_063r.org Lund-0035_064v.org AM12-0420_026r.org
132,foreldhre,da,GKS04-1615_019r.org
133,forfalnet,da,AM08-0079Ieta_001r.org
134,forfengelighet,da,AM04-0782_216v.org
135,forfylt,da,Thott04-0553_125v.org Holm-A-0042_095v.org AM12-0420_026r.org
136,forfyltæ,da,Thott04-0553_125v.org Holm-A-0042_095v.org
137,forfængelig,da,NKS08-0045_120v.org
138,forgangenn,da,AM08-0073_011v.org
139,forgiff,da,AM04-0789_001r.org
140,forglømer,da,AM08-0075_022v-4.org AM08-0075_009r.org
141,forglømmelssæ,da,NKS08-0045_120v.org
142,forhuerffue,da,Kalmar-0033_139v.org
143,forhwerwet,da,AM04-0782_001r.org
144,forlad,da,AM04-0789_001r.org AM04-0789_002v.org
145,forlade,da,AM04-0789_001r.org AM04-0782_001r.org AM04-0784_080r.org
146,forladelse,da,AM12-0421_022r.org Kalmar-0033_139v.org
147,forladhe,da,AM04-0789_001r.org
148,forladhet,da,NKS08-0045_120v.org
149,forladis,da,Thott04-0553_022r.org
150,forladæ,da,NKS08-0045_120v.org
151,forlat,da,AM04-0782_216v.org
152,forligt,da,NKS08-0045_120v.org
153,forlodh,da,GKS04-1615_019r.org
154,forlosers,gml,AM08-0073_093r.org
155,form,gml,Guelf-1025Novi_230r.org
156,formaal,da,AM08-0075_009r.org
157,formall,da,Holm-A-0042_055v.org
158,formaner,da,Thott04-0553_125v.org AM12-0420_026r.org
159,formaneth,da,AM12-0420_026r.org
160,formanner,da,AM12-0420_026r.org
161,formatte,da,AM08-0079Ieta_001r.org
162,formwæ,da,Thott04-0553_125v.org
163,formydesz,da,AM08-0072_127r.org
