,word,language,documents
90,jummer,gml,AM12-0417_001r.org AM12-0417_050r.org AM08-0070_001r.org
91,jummermer,gml,Gott-Theol242f_103r.org
92,jummermere,gml,NKS08-0045_166r.org
93,juncfer,other,Guelf08-6114Aug_181r.org
94,juncfrouwe,other,Guelf08-6114Aug_181r.org
95,juncfrouwe,gml,Gott-Theol242f_103r.org AM12-0417_050r.org AM12-0417_063r.org
96,juncfrouwen,gml,AM12-0417_063r.org
97,juncfrow,gml,Beinecke-0218_127r.org
98,juncfrowe,gml,Guelf-1155Helmst_308v.org Beinecke-0218_127r.org
99,junckfrouwe,gml,Guelf-1025Novi_230r.org
100,junckvrouwen,gml,GKS08-3487_001r.org
101,juncrouwen,gml,AM08-0070_003r.org
102,juncurouwe,gml,AM08-0073_055r.org
103,juncurouweliken,gml,AM08-0073_055r.org
104,juncvrouwe,gml,AM08-0070_003r.org Hamburg-CodConv-6_002r.org
105,juncvrouwen,gml,AM08-0070_003r.org AM08-0070_001r.org NKS08-0045_176r.org AM12-0417_063r.org
106,juncvrowe,gml,Hamburg-CodConv-6_002r.org
107,jungeren,other,Guelf08-6114Aug_181r.org
108,jungeren,gml,UUB-C496_095r.org
109,jungesten,gml,UUB-C496_095r.org GKS08-3487_001r.org
110,jungheren,gml,Hamburg-CodConv-6_002r.org Beinecke-0218_127r.org
111,junghesten,gml,GKS08-3487_001r.org
112,junicheit,gml,AM08-0070_001r.org
113,juua,other,Kalmar-0033_037v.org
114,juw,gml,AM08-0070_001r.org
115,juwe,gml,AM08-0070_003r.org GKS08-3487_009v.org AM08-0070_001r.org UUB-C496_095r.org
116,juwer,gml,NKS08-0045_187r.org AM08-0070_003r.org GKS08-3487_009v.org AM08-0070_001r.org
117,juwes,gml,GKS08-3487_009v.org
118,jviblate,gml,AM08-0073_054v.org
119,jw,gml,AM08-0070_003r.org GKS08-3487_009v.org AM08-0070_001r.org UUB-C496_095r.org
120,jwdas,da,AM04-0789_001r.org
121,jwe,gml,GKS08-3487_009v.org
122,jwer,gml,GKS08-3487_009v.org
123,jwinnelikt,da,AM08-0072_127r.org
124,jwncfrw,gml,AM04-0782_091r.org
125,jwncfrwen,gml,AM04-0782_091r.org
126,jwnelcken,gml,GKS08-3487_104v.org
127,jxxx,da,Holm-A-0042_095v.org
128,jæc,da,Holm-A-0042_095v.org
129,jæch,da,Lund-0035_064v.org Holm-A-0042_095v.org
130,jæmmerlige,da,AM08-0079Ieta_001r.org
131,jæne,da,Lund-0035_064v.org
132,jærne,da,AM04-0789_001r.org
133,jødærne,da,Lund-0035_064v.org
134,jørderige,da,Thott04-0553_125v.org
