,word,language,documents
23,offer,gml,GKS08-3423_103r.org Gott-Theol242f_103r.org AM08-0073_099r.org AM08-0070_003r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_013r.org UUB-C496_095r.org NKS08-0045_166r.org AM12-0417_063r.org
24,offer,da,UUB-C496_136r.org AM04-0784_300r.org Holm-A-0042_095v.org AM12-0420_026r.org
25,offer,other,Guelf08-6114Aug_181r.org
26,offerde,gml,AM08-0073_099r.org AM12-0417_063r.org
27,offerdest,gml,NKS08-0045_166r.org
28,offere,gml,GKS08-3423_103r.org
29,offeren,gml,AM08-0073_071r.org NKS08-0045_174r.org AM08-0073_074v.org
30,offerende,gml,AM08-0070_003r.org
31,offers,gml,AM12-0417_073v.org
32,offert,gml,NKS08-0045_166r.org
33,offher,da,AM04-0784_092r.org
34,offre,da,Holm-A-0042_095v.org
35,offre,gml,AM08-0073_228r.org
36,offrædæ,da,Lund-0035_064v.org
37,offte,da,AM04-0789_001r.org
38,offte,gml,NKS08-0045_174r.org GKS08-3487_001r.org
39,offtæ,da,Holm-A-0042_051v.org NKS08-0045_120v.org Thott04-0553_125v.org
40,offuer,da,AM08-0079Ieta_001r.org Thott04-0553_125v.org
41,offuerflødige,da,Thott04-0553_125v.org
42,offuir,da,AM08-0073_098r.org
43,offuær,da,NKS08-0045_120v.org
44,offuærflodighedh,da,NKS08-0045_120v.org
45,offwenbares,da,GKS04-1615_019r.org
46,offwer,da,GKS04-1615_019r.org AM04-0784_300r.org
47,offwerflødygh,da,AM04-0782_001r.org
48,offwerlewæ,da,AM08-0075_009r.org
49,offær,da,Holm-A-0042_055v.org NKS08-0045_120v.org Thott04-0553_125v.org Lund-0035_064v.org
50,ofstondh,da,AM08-0072_126r.org
51,oft,gml,AM12-0417_001r.org AM08-0073_013r.org AM08-0073_080r.org
52,ofte,gml,AM08-0070_003r.org AM08-0073_088v.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org GKS08-3487_001r.org UBB-C496_019v.org
53,ofte,da,AM12-0420_026r.org
54,oftu,gml,AM12-0417_073v.org AM08-0073_080r.org
55,og,da,AM08-0072_128r.org AM08-0073_098r.org AM08-0072_128v.org NKS08-0045_120v.org AM12-0421_030r.org AM08-0072_126r.org
56,oge,gml,AM12-0417_001r.org AM08-0073_013r.org
57,ogen,gml,AM08-0070_064r.org GKS08-3423_211r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0073_082v.org AM08-0073_071r.org AM08-0073_088v.org AM08-0073_013r.org AM08-0073_080r.org AM08-0073_074v.org AM04-0782_091r.org UBB-C496_019v.org AM12-0417_063r.org
58,oghen,gml,AM08-0070_064r.org AM12-0417_001r.org AM08-0073_109r.org NKS08-0045_174r.org Speghel_R1r.org AM12-0417_073v.org AM08-0073_044r.org GKS08-3487_001r.org
59,oghene,gml,AM08-0070_064r.org
60,ok,other,AM08-0070_254r.org
61,ok,da,AM08-0075_022v-4.org AM08-0075_009r.org
62,ok,gml,GKS08-3423_211r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0070_003r.org UUB-C496_002r.org GKS08-3487_009v.org GKS08-3423_001r.org AM08-0070_001r.org AM08-0073_013r.org GKS08-3423_111r2.org GKS08-3487_001r.org AM12-0417_063r.org
63,olde,gml,AM08-0073_013r.org
64,olden,gml,AM08-0073_099r.org AM12-0417_073v.org AM08-0073_013r.org AM12-0417_063r.org
65,older,gml,AM12-0417_063r.org
66,oldere,gml,AM08-0073_099r.org
67,olderen,gml,AM08-0073_013r.org GKS08-3487_001r.org
68,oldet,gml,AM12-0417_073v.org
69,oleff,gml,AM08-0073_013r.org
70,olghynghe,gml,GKS08-3487_001r.org
71,ollinghe,other,AM08-0070_254r.org
72,olly,da,NKS08-0045_120v.org
73,ollyæ,da,NKS08-0045_120v.org
74,olt,gml,AM08-0073_013r.org AM08-0073_054v.org
75,oltheren,gml,NKS08-0045_187r.org
76,oltuederen,gml,GKS08-3423_111r2.org
77,oltvederen,gml,NKS08-0045_187r.org
78,oly,da,AM08-0075_022v-4.org
79,olye,gml,AM08-0073_077r.org
80,olyes,gml,AM08-0070_003r.org
81,om,da,Holm-A-0042_055r.org AM08-0072_128r.org UUB-C496_136r.org AM08-0072_128v.org Holm-A-0042_055v.org AM04-0782_216v.org Holm-A-0042_053r.org AM04-0789_001r.org AM08-0075_022v-4.org Holm-A-0042_051v.org NKS08-0045_120v.org Lund-0035_038v.org AM12-0421_030r.org AM08-0075_009r.org
82,omgangith,da,AM04-0789_001r.org
83,omnes,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
84,omni,da,UUB-C496_136r.org
85,omnia,gml,AM08-0073_054v.org
86,omskøghe,da,AM08-0072_127r.org
87,omwend,da,AM04-0784_300r.org
88,omwendes,da,AM04-0789_001r.org
89,omwent,da,AM04-0782_216v.org
90,omwændelsæ,da,Thott04-0553_015v.org
91,omwændes,da,AM04-0789_001r.org
92,ond,da,Kalmar-0033_139v.org
93,ondeluckt,da,AM04-0789_001r.org
94,ondskaff,da,AM04-0784_026v_m.org NKS08-0045_120v.org
95,ondæ,da,Thott04-0553_021r-2.org
96,ondæligæ,da,NKS08-0045_120v.org
97,one,gml,Guelf-1155Helmst_308v.org Guelf-1025Novi_230r.org
98,onth,da,AM04-0789_001r.org
99,ontmodichliken,gml,Beschauwing_009.org
100,op,gml,UUB-C496_095r.org
101,op,da,AM08-0079Ieta_001r.org AM08-0075_063r.org AM12-0420_026r.org AM08-0075_009r.org
102,opbyriede,da,AM04-0789_001r.org
103,opembarde,gml,Beinecke-0218_127r.org
104,openbaer,gml,Speghel_R1r.org AM04-0782_091r.org
105,openbarde,other,Guelf08-6114Aug_181r.org
106,openbarde,gml,Gott-Theol242f_103r.org AM08-0073_082v.org Guelf-1155Helmst_308v.org AM08-0073_228r.org AM08-0073_054v.org
107,openbare,gml,AM08-0073_099r.org
108,openbarede,da,Thott04-0553_125v.org
109,openbarede,gml,UUB-C496_095r.org
110,openbareden,gml,AM08-0070_003r.org
111,openbaret,gml,AM08-0070_064r.org
112,openbaringe,gml,AM08-0073_088v.org
113,openbart,gml,GKS08-3487_104v.org
114,openberede,gml,Hamburg-CodConv-6_002r.org
115,opendestu,gml,AM08-0073_044r.org
116,opene,gml,AM12-0417_001r.org AM08-0073_109r.org Speghel_R1r.org AM12-0417_073v.org AM08-0073_044r.org
117,openedy,gml,AM04-0782_091r.org
118,opent,gml,AM08-0070_001r.org
119,opere,gml,GKS08-3487_009v.org
120,opfoor,da,Thott04-0553_125v.org
121,opfor,da,AM12-0421_022r.org
122,opfylle,da,AM04-0784_080r.org
123,opfyllædæ,da,GKS04-1613_161r.org
124,opfylth,da,GKS04-1615_019r.org
125,opgang,da,AM08-0073_098r.org
126,ophøgda,da,GKS04-1613_161r.org
127,ophøgdæ,da,GKS04-1613_161r.org
128,ophøgt,da,AM08-0075_063r.org
129,ophøwedhe,da,GKS04-1615_019r.org
130,opladhe,da,AM12-0421_072r.org
131,opp,da,Holm-A-0042_055v.org AM04-0782_001r.org AM08-0075_022v-4.org Lund-0035_064v.org Holm-A-0042_095v.org AM04-0784_080r.org Lund-0035_023v.org
132,oppa,da,Thott04-0553_125v.org
133,opper,gml,Beinecke-0218_127r.org
134,opperfnnb,gml,Guelf-1025Novi_230r.org
135,oppfarilsæ,da,Holm-A-0042_095v.org
136,oppfylle,da,AM04-0782_001r.org
137,oppgaff,da,AM04-0782_001r.org AM04-0784_080r.org
138,opphænd,da,Holm-A-0042_055r.org
139,opphøffuet,da,Lund-0035_023v.org
140,oppstandelsæ,da,AM04-0782_001r.org AM04-0784_080r.org
141,oppstandilsæ,da,Holm-A-0042_095v.org
142,oprand,da,AM04-0784_092r.org
143,oprægnæ,da,NKS08-0045_120v.org
144,opstandelse,da,Thott04-0553_125v.org AM12-0420_026r.org
145,opstandelsse,da,AM12-0421_022r.org
146,opstod,da,AM12-0421_022r.org AM08-0070_247r_m.org
147,optogh,da,Thott04-0553_125v.org
148,ora,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
149,oracio,da,Thott04-0553_125v.org
150,oracionem,other,Holm-A-0042_032r.org
151,oratio,gml,Beinecke-0218_127r.org
152,orationem,gml,AM08-0073_013r.org
153,ord,da,AM04-0782_216v.org AM04-0789_001r.org AM04-0784_300r.org NKS08-0045_120v.org AM12-0420_026r.org
154,ordel,gml,AM08-0070_064r.org AM08-0073_230r.org GKS08-3487_104v.org
155,ordelen,gml,AM08-0070_003r.org
156,ordelest,gml,AM08-0073_054v.org
157,ordemringe,gml,AM08-0073_099r.org
158,orden,gml,AM08-0073_082v.org GKS08-3487_009v.org GKS08-3487_001r.org AM12-0417_063r.org
159,ordeninge,gml,AM08-0073_013r.org
160,ordeninnge,gml,AM08-0073_013r.org
161,ordens,gml,AM08-0070_001r.org
162,ordered,gml,AM12-0417_063r.org
163,ordh,da,Thott04-0553_022r.org AM04-0789_001r.org AM04-0782_001r.org Thott04-0553_021r.org NKS08-0045_120v.org Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org AM04-0784_080r.org
164,ore,gml,AM08-0070_003r.org AM08-0073_088v.org AM12-0417_073v.org AM08-0073_054v.org
165,oreme,gml,AM08-0073_099r.org
166,oren,gml,AM08-0070_064r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0070_001r.org AM12-0417_073v.org AM08-0073_013r.org AM08-0073_080r.org
167,ores,gml,AM08-0073_099r.org
168,orgelen,gml,AM08-0073_054v.org
169,orotionem,gml,NKS08-0045_174r.org
170,orsake,gml,GKS08-3487_001r.org
171,os,gml,AM08-0073_044r.org
172,os,da,Holm-A-0042_055v.org Lund-0035_064v.org AM08-0070_247r_m.org AM08-0072_126r.org
173,oss,da,AM04-0784_026v_m.org AM04-0782_216v.org AM04-0782_001r.org AM04-0784_080r.org
174,oss,other,AM08-0070_254r.org
175,ossen,gml,Beschauwing_009.org AM08-0073_044r.org
176,ostende,gml,GKS08-3423_111r2.org
177,osterdage,gml,Beinecke-0218_127r.org
178,osß,da,AM08-0073_098r.org
179,others,gml,Guelf-1155Helmst_308v.org
180,othlycke,gml,GKS08-3487_009v.org
181,othmo,gml,AM08-0073_082v.org
182,othmodich,gml,AM12-0417_073v.org
183,othmodicheit,gml,Beschauwing_009.org AM12-0417_050r.org
184,othmodichliken,gml,NKS08-0045_176r.org
185,othmodigen,gml,AM12-0417_073v.org
186,othmodiget,gml,AM12-0417_073v.org
187,othmodighen,gml,AM08-0073_082v.org AM12-0417_073v.org AM08-0073_087r.org GKS08-3487_001r.org
188,othmodycheyt,gml,GKS08-3423_071v.org
189,otmo,gml,AM08-0073_054v.org
190,otmodeichliken,gml,AM08-0070_001r.org
191,otmodich,gml,AM08-0073_109r.org AM08-0073_013r.org
192,otmodicheit,gml,AM08-0073_237v.org AM08-0073_087r.org
193,otmodicheyt,gml,Beschauwing_009.org
194,otmodichliken,gml,NKS08-0045_187r.org AM08-0070_001r.org AM08-0073_080r.org
195,otmodichliker,gml,AM08-0073_109r.org
196,otmodigen,gml,AM08-0073_237v.org AM08-0073_013r.org
197,otmodighe,gml,AM08-0073_082v.org
198,otmodigheme,gml,AM08-0070_001r.org
199,otmodighen,gml,AM08-0070_003r.org AM08-0073_013r.org
200,otmodycheyt,gml,GKS08-3423_109v.org GKS08-3423_111r2.org
201,otmodychlyken,gml,GKS08-3423_001r.org
202,otmodygen,gml,GKS08-3423_071v.org
203,otmodyghen,gml,GKS08-3423_109v.org
204,otmogen,gml,UUB-C496_002r.org
205,otmoghe,gml,AM08-0070_001r.org
206,ottesagn,other,AM08-0070_254r.org
207,ouele,gml,AM12-0417_050r.org AM08-0073_071r.org AM12-0417_073v.org AM08-0073_013r.org
208,ouels,gml,NKS08-0045_194r.org
209,ouelspre,gml,AM08-0073_054v.org
210,ouer,gml,UUB-C496_091v.org AM08-0073_099r.org NKS08-0045_187r.org AM08-0073_109r.org AM08-0070_003r.org Guelf-1155Helmst_308v.org AM08-0073_093r.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org Speghel_R1r.org AM08-0070_001r.org Guelf-1025Novi_065r.org AM12-0417_073v.org Beinecke-0218_127r.org AM08-0073_228r.org NKS08-0045_176r.org AM08-0073_044r.org AM08-0073_013r.org UUB-C496_095r.org Arndes1487_265r.org AM08-0073_136v.org AM08-0073_055r.org AM08-0073_054v.org GKS08-3487_001r.org UBB-C496_019v.org
211,ouer,da,Holm-A-0042_055v.org Holm-A-0042_051v.org Lund-0035_064v.org Holm-A-0042_095v.org
212,ouer,other,Guelf08-6114Aug_181r.org
213,ouerdrynckende,gml,GKS08-3487_001r.org
214,oueretende,gml,GKS08-3487_001r.org
215,ouerflodicheit,gml,Beinecke-0218_127r.org
216,ouerflodige,da,AM12-0420_026r.org
217,ouerflodigen,gml,Beinecke-0218_127r.org
218,ouerflodigenn,gml,Beinecke-0218_127r.org
219,ouerfløduge,da,Holm-A-0042_095v.org
220,ouerflødughæ,da,Lund-0035_064v.org
221,ouerhoget,gml,AM08-0073_054v.org
222,ouerhoghe,gml,AM08-0073_054v.org
223,ouerhoghet,gml,AM08-0073_054v.org
224,ouerste,gml,AM12-0417_001r.org AM08-0073_013r.org
225,ouersten,other,Guelf08-6114Aug_181r.org
226,ouersten,gml,AM12-0417_001r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org AM12-0417_073v.org Beinecke-0218_127r.org AM08-0073_044r.org AM08-0073_013r.org GKS08-3487_001r.org AM12-0417_063r.org
227,ouerstæ,da,Lund-0035_064v.org
228,oueruletende,gml,GKS08-3487_009v.org
229,ouerulodigen,gml,Beschauwing_009.org Guelf-1025Novi_230r.org
230,ouerulodigen,other,Guelf08-6114Aug_181r.org
231,ouerulodighen,other,Guelf08-6114Aug_181r.org
232,ouerulodygen,gml,Gott-Theol242f_103r.org Guelf-1025Novi_230r.org
233,ouerulodyghen,gml,GKS08-3423_211r.org
234,ouerulotige,gml,AM08-0073_099r.org
235,oueruloydigen,gml,Gott-Theol242f_103r.org
236,oueruloydygen,gml,Gott-Theol242f_103r.org
237,ouervlodig,gml,Guelf-1025Novi_230r.org
238,ouervlodigen,gml,Guelf-1155Helmst_308v.org UUB-C496_095r.org
239,ouervlodighen,gml,Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org
240,ouerwynnen,gml,AM12-0417_063r.org
241,oursten,gml,UUB-C496_095r.org
242,ouær,da,Lund-0035_038v.org
243,overflodigen,gml,Beinecke-0218_127r.org
244,owen,da,AM08-0072_128r.org AM08-0072_127r.org
245,owenkomme,da,AM08-0072_128v.org
246,ower,gml,GKS08-3487_001r.org AM04-0782_091r.org
247,ower,da,AM08-0072_128r.org AM08-0072_128v.org AM04-0782_216v.org Holm-A-0042_053r.org AM04-0789_001r.org Holm-A-0042_051v.org Holm-A-0042_095v.org AM12-0420_026r.org AM08-0072_127r.org
248,owerflodige,da,AM12-0420_026r.org
249,owerflodigue,da,AM12-0420_026r.org
250,owerflødige,da,Thott04-0553_125v.org
251,owerfløduge,da,Holm-A-0042_095v.org
252,owergifueth,da,AM08-0075_063r.org
253,owerleffue,da,AM08-0075_022v-4.org
254,owerste,da,Holm-A-0042_095v.org
255,owær,da,GKS04-1613_161r.org
256,oxe,da,AM04-0782_001r.org AM04-0784_080r.org
