,word,language,documents
85,geborth,gml,Beinecke-0218_127r.org
86,gebracht,gml,AM12-0417_001r.org UBB-C496_019v.org
87,gebrocht,gml,AM08-0073_080r.org
88,gebrockt,gml,AM04-0782_091r.org
89,gebunden,gml,UBB-C496_019v.org
90,gebuwet,gml,AM08-0073_082v.org AM08-0073_071r.org AM12-0417_073v.org AM08-0073_013r.org
91,gechicket,gml,AM08-0073_013r.org
92,gecrucighet,gml,AM08-0073_109r.org
93,gecruziget,gml,GKS08-3487_104v.org
94,geczuret,gml,AM08-0073_099r.org
95,gedaen,gml,AM08-0073_077r.org AM12-0417_050r.org AM12-0417_073v.org
96,gedaen,other,Guelf08-6114Aug_181r.org
97,gedan,gml,AM08-0073_237v.org AM08-0073_109r.org GKS08-3423_071v.org UUB-C496_002r.org Beinecke-0218_127r.org AM08-0073_013r.org UUB-C496_095r.org UUB-C496_001r.org GKS08-3423_111r2.org
98,gedancken,gml,AM08-0073_099r.org
99,gedancket,gml,AM08-0073_099r.org AM08-0073_082v.org
100,gedanket,gml,AM08-0073_080r.org
101,gede,gml,AM08-0073_099r.org
102,gedelget,gml,AM08-0073_109r.org
103,gedenk,gml,AM08-0070_064r.org
104,gedodet,gml,GKS08-3487_001r.org
105,gedowet,gml,AM08-0073_099r.org
106,gedragen,gml,AM08-0073_099r.org AM12-0417_063r.org
107,gedregen,gml,AM12-0417_063r.org
108,gedreuen,gml,UUB-C496_091v.org
109,geeret,gml,AM08-0073_099r.org AM12-0417_063r.org
110,geet,gml,Beschauwing_009.org
111,gefrediget,gml,AM12-0417_073v.org
112,gegan,gml,AM12-0417_073v.org AM08-0073_013r.org
113,gegeiselt,gml,UBB-C496_019v.org
114,gegeten,gml,UUB-C496_003r.org
115,gegeuen,gml,UUB-C496_091v.org AM12-0417_001r.org AM08-0073_109r.org UUB-C496_001v.org AM08-0073_013r.org UBB-C496_019v.org
116,gegheuen,gml,AM08-0073_099r.org AM08-0073_165v.org AM12-0417_073v.org AM08-0073_054v.org AM12-0417_063r.org
117,geghoten,gml,AM08-0073_044r.org
118,gegrodet,gml,GKS08-3487_009v.org
119,gegrot,other,Guelf08-6114Aug_181r.org
120,gegrotet,gml,UUB-C496_091v.org Beschauwing_009.org GKS08-3423_020r.org UUB-C496_095r.org
121,gegrutet,gml,AM08-0073_094r.org Beinecke-0218_127r.org
122,gehad,gml,AM08-0073_013r.org
123,gehalslaget,gml,UBB-C496_019v.org
