,word,language,documents
60,baræ,da,AM08-0079Ieta_001r.org
61,bast,da,AM08-0075_063r.org
62,basunen,gml,AM08-0073_054v.org
63,bat,gml,NKS08-0045_174r.org
64,bat,da,AM04-0782_216v.org AM04-0789_001r.org
65,bauen,gml,AM12-0417_050r.org AM12-0417_073v.org GKS08-3487_001r.org
66,be,gml,AM08-0073_077r.org AM08-0073_082v.org AM08-0073_071r.org Guelf-1025Novi_230r.org AM08-0073_044r.org Arndes1487_265r.org AM08-0073_080r.org AM08-0073_055r.org AM08-0073_054v.org AM08-0073_074v.org
67,be,da,Thott04-0553_125v.org
68,beatam,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
69,beati,gml,AM08-0073_013r.org
70,beatvm,da,UUB-C496_136r.org
71,bebwde,da,AM04-0782_001r.org
72,becht,gml,AM08-0073_165v.org
73,becrien,gml,AM04-0782_091r.org
74,bed,gml,Speghel_R1r.org Arndes1487_265r.org
75,bed,da,AM04-0782_216v.org
76,bedarf,gml,AM12-0417_050r.org
77,bedde,gml,AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org AM08-0073_054v.org GKS08-3487_001r.org
78,beddhe,da,AM08-0072_126r.org
79,bede,other,Guelf08-6114Aug_181r.org
80,bede,da,NRA-0085-b_001v.org
81,bede,gml,AM08-0073_094r.org GKS08-3423_211r.org AM08-0073_099r.org AM08-0073_165v.org AM08-0073_109r.org AM08-0073_082v.org Beschauwing_009.org AM08-0070_003r.org AM08-0073_071r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org AM08-0073_088v.org Guelf-1025Novi_230r.org Speghel_R1r.org AM08-0070_001r.org AM12-0417_073v.org UUB-C496_001v.org Beinecke-0218_127r.org AM08-0073_228r.org AM08-0073_044r.org AM08-0073_013r.org UUB-C496_095r.org Arndes1487_265r.org AM08-0073_080r.org AM08-0073_054v.org AM08-0073_074v.org AM04-0782_091r.org UBB-C496_019v.org NKS08-0045_166r.org AM04-0789_005r.org
82,bedeckede,gml,AM08-0070_064r.org
83,bedecket,gml,AM12-0417_073v.org AM08-0073_013r.org
84,bedeke,gml,GKS08-3423_211r.org
85,bedeken,gml,UUB-C496_003r.org
86,beden,gml,AM08-0073_099r.org AM08-0073_109r.org AM12-0417_073v.org AM08-0073_044r.org AM12-0417_063r.org
87,bedenckien,gml,AM08-0073_054v.org
88,bedende,gml,AM08-0073_109r.org AM04-0782_091r.org
89,bedendes,gml,AM08-0073_013r.org
90,bedendhe,da,Thott04-0553_021r-2.org
91,bedenke,gml,Beschauwing_009.org
92,bedenken,gml,Beschauwing_009.org
93,beder,da,Holm-A-0042_055v.org Holm-A-0042_052v.org Holm-A-0042_053r.org AM04-0789_001r.org NKS08-0045_120v.org AM04-0789_002v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
94,bedes,gml,AM08-0073_099r.org AM08-0070_003r.org NKS08-0045_194r.org AM12-0417_073v.org AM08-0073_080r.org AM12-0417_063r.org
95,bedes,da,Holm-A-0042_055v.org AM04-0789_001r.org
96,bedest,gml,GKS08-3423_211r.org Arndes1487_265r.org
97,bedh,da,Lund-0035_023v.org
98,bedhende,da,Thott04-0553_021r-2.org
99,bedher,da,Thott04-0553_021r-2.org AM12-0421_072r.org AM04-0782_001r.org Thott04-0553_015v.org AM08-0075_022v-4.org Thott04-0553_125v.org Thott04-0553_021v.org Lund-0035_064v.org AM12-0421_030r.org AM08-0075_009r.org AM04-0784_080r.org
100,bedhet,da,NKS08-0045_120v.org
101,bedhis,da,Thott04-0553_125v.org
102,bedhær,da,Lund-0035_064v.org Holm-A-0042_095v.org
103,bedinde,da,Holm-A-0042_052v.org
104,bedis,da,Holm-A-0042_055v.org
105,bedrauet,gml,GKS08-3487_001r.org
106,bedre,da,AM04-0789_001r.org NKS08-0045_120v.org
107,bedrechlyken,gml,GKS08-3423_211r.org
108,bedrechnisse,gml,AM08-0073_109r.org
109,bedregende,gml,AM08-0073_109r.org
110,bedreghet,gml,Arndes1487_265r.org
111,bedrelsæ,da,Holm-A-0042_055v.org
112,bedreuen,gml,AM08-0073_109r.org
113,bedrilsæ,da,Holm-A-0042_055v.org
114,bedringh,da,AM08-0075_022v-4.org
115,bedrofenysse,gml,GKS08-3423_211r.org
116,bedrofnis,gml,AM08-0073_067r.org
117,bedrofnisse,gml,AM08-0073_074v.org
118,bedrofnissen,other,Guelf08-6114Aug_181r.org
119,bedrouede,gml,AM08-0073_013r.org
120,bedroueden,gml,GKS08-3423_211r.org AM08-0073_099r.org AM12-0417_050r.org AM08-0070_003r.org GKS08-3423_020r.org AM08-0070_001r.org AM12-0417_063r.org
121,bedrouelicheit,gml,AM08-0073_099r.org
122,bedrouen,gml,GKS08-3423_211r.org AM08-0073_109r.org Beschauwing_009.org AM08-0070_003r.org AM12-0417_073v.org GKS08-3487_001r.org
123,bedrouet,other,AM08-0070_254r.org
124,bedrouet,gml,GKS08-3423_211r.org AM08-0073_071r.org AM12-0417_073v.org AM08-0073_013r.org
125,bedrouicheit,gml,AM12-0417_063r.org
126,bedrouwen,gml,AM08-0073_013r.org
127,bedroweden,gml,AM08-0073_099r.org
128,bedruckynghe,gml,GKS08-3423_211r.org
129,bedrupnissze,gml,Koln-W52_167r.org
130,bedruuelike,gml,AM08-0073_067r.org
131,bedræ,da,NKS08-0045_120v.org
132,bedrøffwe,da,AM04-0782_001r.org AM04-0784_080r.org
133,bedrøffwellssæ,da,AM04-0782_001r.org AM04-0784_080r.org
134,bedrøffwelssæ,da,AM04-0782_001r.org AM04-0784_080r.org
135,bedrøwels,da,AM08-0072_128r.org
136,bedrøwelser,da,AM08-0072_128v.org
137,bedrøwelsæ,da,AM08-0072_127r.org
138,bedudet,gml,GKS08-3487_104v.org
139,bedær,da,Holm-A-0042_051v.org Lund-0035_064v.org Holm-A-0042_095v.org Lund-0035_038v.org
140,bedüdet,gml,AM08-0070_003r.org
141,beendidet,da,AM12-0420_026r.org
142,beente,gml,Arndes1487_265r.org
143,beeskelige,da,AM12-0421_030r.org
144,beeskæ,da,Thott04-0553_022r.org
145,befaler,da,AM08-0072_128r.org AM08-0072_128v.org
146,befalh,da,AM08-0072_126r.org
147,befaller,da,Thott04-0553_021r.org
148,beffundit,da,AM08-0073_011v.org
149,begaen,gml,AM08-0073_077r.org
150,began,gml,GKS08-3423_071v.org
151,beger,gml,GKS08-3423_111r2.org
152,begerde,gml,AM08-0073_088v.org
153,begeren,gml,GKS08-3423_211r.org GKS08-3423_103v.org
154,begering,da,AM12-0420_026r.org
155,begeringe,gml,AM12-0417_050r.org UUB-C496_002r.org Beinecke-0218_127r.org AM08-0073_013r.org UUB-C496_095r.org
156,begeringh,da,AM12-0420_026r.org
157,begeringhe,gml,AM08-0073_082v.org
158,begerinng,da,AM12-0420_026r.org
159,begerlick,gml,Guelf-1025Novi_065r.org
160,begerlycheyt,gml,GKS08-3423_211r.org
161,begert,gml,GKS08-3423_111r2.org
162,begerunge,gml,Koln-W52_167r.org
163,begerych,gml,GKS08-3423_211r.org
164,begerynge,gml,Gott-Theol242f_103r.org Guelf-1155Helmst_308v.org Guelf-1025Novi_230r.org UUB-C496_095r.org
165,begerynge,other,Guelf08-6114Aug_181r.org
166,begerynghe,gml,GKS08-3423_211r.org Guelf-1025Novi_230r.org
167,begerynghe,other,Guelf08-6114Aug_181r.org
168,beghaen,gml,AM08-0073_071r.org
169,beghan,gml,AM08-0073_109r.org
170,beghande,gml,GKS08-3487_001r.org
171,beghe,gml,AM08-0073_099r.org
172,begherde,gml,AM08-0073_054v.org
173,beghere,gml,GKS08-3487_001r.org
174,begheren,gml,AM08-0073_077r.org AM08-0073_099r.org GKS08-3487_001r.org AM12-0417_063r.org
175,begherende,gml,AM08-0073_109r.org
176,begheret,gml,GKS08-3487_001r.org
177,begheringe,gml,AM08-0073_077r.org AM08-0073_109r.org AM08-0073_013r.org
