,word,language,documents
49,red,gml,UUB-C496_091v.org AM08-0073_094r.org AM08-0070_064r.org AM12-0417_001r.org GKS08-3423_103v.org GKS08-3423_103r.org Gott-Theol242f_103r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0073_082v.org AM12-0417_050r.org AM08-0070_003r.org AM08-0073_067r.org UUB-C496_002r.org Guelf-1155Helmst_308v.org AM08-0073_093r.org UUB-C496_003r.org Hamburg-CodConv-6_002r.org NKS08-0045_174r.org GKS08-3423_001r.org Guelf-1025Novi_230r.org Speghel_R1r.org NKS08-0045_194r.org AM12-0417_073v.org UUB-C496_001v.org NKS08-0045_176r.org AM08-0073_044r.org AM08-0073_013r.org UUB-C496_095r.org GKS08-3423_111r2.org GKS08-3487_001r.org GKS08-3487_104v.org NKS08-0045_166r.org AM12-0417_063r.org
50,red,other,Guelf08-6114Aug_181r.org Holm-A-0029_145v.org
51,red,da,Holm-A-0042_055r.org Holm-A-0042_054v.org Thott04-0553_021r-2.org Holm-A-0042_054r.org Holm-A-0042_055v.org AM04-0782_216v.org Holm-A-0042_052v.org Holm-A-0042_053r.org NRA-0085-b_001v.org Thott04-0553_015v.org AM04-0784_300r.org Thott04-0553_021r.org Thott04-0553_020v.org Holm-A-0042_051v.org Thott04-0553_125v.org Thott04-0553_021v.org Lund-0035_064v.org Holm-A-0042_095v.org Lund-0035_038v.org AM12-0420_026r.org Kalmar-0033_139v.org
52,redaar,da,GKS04-1615_009r.org
53,redalle,gml,AM12-0417_073v.org AM08-0073_013r.org
54,redalso,gml,AM12-0417_001r.org AM08-0073_109r.org AM08-0073_082v.org GKS08-3423_109v.org
55,redalzo,gml,AM08-0073_044r.org
56,redanna,gml,AM12-0417_063r.org
57,redbehude,gml,AM08-0070_064r.org
58,redbenedie,gml,AM08-0073_109r.org
59,redbenediet,gml,AM08-0073_109r.org
60,redbeskerme,gml,AM08-0070_064r.org
61,redbidde,gml,AM08-0070_003r.org AM12-0417_063r.org
62,redcherubin,gml,AM08-0073_044r.org
63,redconcede,other,Kalmar-0033_037v.org
64,redcriste,gml,AM08-0073_109r.org
65,reddar,gml,AM12-0417_001r.org AM12-0417_050r.org AM12-0417_073v.org GKS08-3423_111r2.org
66,reddat,gml,AM08-0070_064r.org AM12-0417_001r.org AM08-0073_082v.org AM08-0073_067r.org AM12-0417_073v.org AM08-0073_013r.org GKS08-3423_111r2.org
67,redde,gml,AM08-0070_064r.org AM12-0417_001r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0073_082v.org AM08-0070_003r.org NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_044r.org AM12-0417_063r.org
68,reddelicheyt,gml,GKS08-3487_001r.org
69,reddenet,gml,AM08-0070_003r.org
70,redder,gml,GKS08-3423_111r2.org AM12-0417_063r.org
71,reddes,gml,AM08-0073_044r.org
72,reddesse,gml,AM08-0073_099r.org AM12-0417_073v.org
73,reddo,gml,NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_044r.org
74,reddoe,gml,AM08-0073_013r.org
75,reddomine,gml,AM08-0073_044r.org
76,reddu,gml,AM08-0070_064r.org AM12-0417_001r.org AM08-0073_099r.org AM12-0417_050r.org NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_044r.org AM12-0417_063r.org
77,reddwinge,gml,AM12-0417_073v.org
78,reddyn,gml,AM12-0417_073v.org AM08-0073_044r.org
79,reddyner,gml,AM12-0417_063r.org
80,rede,gml,AM08-0073_082v.org AM08-0070_001r.org AM12-0417_073v.org
81,redeere,gml,AM08-0073_109r.org
82,redemptoris,gml,AM08-0073_093r.org
83,redemtor,gml,GKS08-3423_111r2.org
84,reden,gml,AM12-0417_001r.org AM12-0417_073v.org AM08-0073_013r.org
85,redentfenghe,gml,AM12-0417_001r.org
86,redere,gml,AM08-0070_064r.org AM12-0417_001r.org AM08-0073_099r.org AM08-0073_109r.org AM08-0070_003r.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org AM12-0417_063r.org
87,rederæ,da,Lund-0035_023v.org
88,redesurientes,other,Kalmar-0033_037v.org
89,redet,other,Kalmar-0033_037v.org
90,redet,gml,AM12-0417_001r.org
91,redewyge,gml,AM08-0073_044r.org
92,redeya,gml,AM12-0417_050r.org
93,redfecit,other,Kalmar-0033_037v.org
94,redforthy,da,Lund-0035_023v.org
95,redfra,da,AM12-0421_030r.org
96,redgade,gml,GKS08-3423_111r2.org
97,redghebenediet,gml,AM08-0073_109r.org
98,redghegrotet,gml,GKS08-3423_103v.org
99,redgi,gml,AM12-0417_073v.org
100,redgif,gml,AM12-0417_001r.org AM12-0417_073v.org AM12-0417_063r.org
101,redgiff,da,AM08-0072_128v.org
102,redgijf,gml,AM12-0417_073v.org
103,redgnade,gml,AM08-0070_003r.org
104,redgod,gml,AM12-0417_001r.org AM12-0417_050r.org AM12-0417_073v.org AM12-0417_063r.org
105,redgodes,gml,AM08-0073_099r.org AM12-0417_063r.org
106,redgot,gml,AM08-0073_099r.org AM08-0073_109r.org AM08-0073_067r.org AM08-0073_044r.org
107,redgy,gml,AM08-0070_003r.org AM08-0073_013r.org
108,redhan,da,Lund-0035_023v.org
109,redhe,gml,AM08-0073_082v.org GKS08-3423_109v.org AM12-0417_073v.org
110,redhee,gml,AM12-0417_073v.org
111,redheel,da,Holm-A-0042_053r.org
112,redhellige,da,GKS04-1614_001r.org
113,redhemmel,gml,AM08-0073_044r.org
114,redhere,gml,AM08-0070_064r.org AM12-0417_001r.org NKS08-0045_187r.org AM08-0073_109r.org GKS08-3423_109v.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org AM04-0782_091r.org
115,redherræ,da,Lund-0035_023v.org
116,redhilge,gml,AM12-0417_001r.org AM08-0073_013r.org
117,redhilghe,gml,AM12-0417_001r.org
118,redhir,gml,AM08-0070_003r.org
119,redhoss,da,AM12-0421_030r.org
120,redhwa,da,AM12-0421_030r.org
121,redieg,da,AM08-0072_128v.org
122,redihesu,other,Holm-A-0029_145v.org
123,rediin,gml,AM12-0417_073v.org
124,redik,gml,AM08-0070_064r.org AM08-0073_109r.org AM12-0417_050r.org AM08-0070_003r.org NKS08-0045_174r.org AM12-0417_073v.org AM08-0073_013r.org NKS08-0041_257v.org
125,redin,gml,AM12-0417_001r.org AM08-0073_099r.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org AM12-0417_063r.org
126,redis,da,GKS04-1615_019r.org
127,redisrahel,gml,GKS08-3423_109v.org
128,redjft,gml,GKS08-3487_001r.org
129,redjk,gml,NKS08-0045_187r.org NKS08-0041_257v.org
130,redjn,gml,NKS08-0045_174r.org
131,redkere,gml,AM12-0417_073v.org
132,redkomet,gml,AM08-0073_044r.org
133,redlad,da,AM12-0421_030r.org
134,redlam,gml,AM08-0073_013r.org
135,redleyde,gml,AM08-0073_013r.org
136,redlof,gml,AM08-0073_099r.org AM12-0417_063r.org
137,redmake,gml,AM12-0417_073v.org AM08-0073_044r.org
138,redmaria,gml,AM12-0417_050r.org AM08-0070_003r.org AM08-0073_067r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org UUB-C496_095r.org
139,redmen,gml,AM12-0417_073v.org AM08-0073_044r.org
140,redmeyn,gml,AM12-0417_073v.org
141,redmin,da,AM04-0789_002v.org Lund-0035_023v.org
142,redminer,gml,AM08-0070_064r.org
143,redmit,gml,AM08-0070_064r.org
144,redmyn,gml,AM12-0417_073v.org
145,redmyne,gml,GKS08-3423_109v.org AM12-0417_073v.org
146,rednicht,gml,AM12-0417_001r.org
147,rednu,gml,AM12-0417_063r.org
148,rednv,gml,Guelf-1025Novi_065r.org
149,redo,da,AM08-0072_129v.org AM04-0782_216v.org Holm-A-0042_052v.org Thott04-0553_022r.org AM04-0782_001r.org AM12-0421_030r.org AM08-0072_126r.org AM04-0784_080r.org AM08-0072_127r.org
150,redo,gml,AM12-0417_001r.org Gott-Theol242f_103r.org AM08-0073_109r.org AM12-0417_050r.org AM08-0073_067r.org GKS08-3423_111r2.org AM04-0782_091r.org AM12-0417_063r.org
151,redoch,da,Lund-0035_023v.org
152,redoffert,gml,AM08-0070_003r.org
153,redok,gml,GKS08-3423_111r2.org
154,redothmodighe,gml,AM12-0417_050r.org
155,redpater,gml,AM12-0417_001r.org AM08-0073_013r.org
156,redquia,other,Kalmar-0033_037v.org
157,redreynege,gml,NKS08-0045_174r.org
158,redsaa,da,Lund-0035_023v.org
159,redsalich,gml,AM12-0417_073v.org
160,redsancta,da,Lund-0035_023v.org
161,redsancta,gml,AM12-0417_050r.org AM08-0073_013r.org
162,redsancte,gml,AM08-0073_013r.org
163,redse,gml,AM08-0070_064r.org AM08-0073_099r.org AM12-0417_073v.org AM12-0417_063r.org
164,redsee,gml,AM08-0070_064r.org
165,redsicut,other,Kalmar-0033_037v.org
