,word,language,documents
94,nemende,gml,AM08-0073_099r.org AM04-0782_091r.org
95,nement,gml,AM08-0070_003r.org GKS08-3423_001r.org AM08-0073_013r.org
96,nement,other,AM08-0070_254r.org
97,nemest,gml,GKS08-3423_211r.org AM08-0073_109r.org AM08-0073_082v.org AM08-0073_071r.org
98,nen,gml,GKS08-3423_211r.org AM08-0073_071r.org GKS08-3423_202v.org AM08-0073_013r.org GKS08-3487_001r.org
99,nende,gml,AM08-0073_054v.org
100,nene,gml,GKS08-3423_211r.org AM08-0070_003r.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org GKS08-3423_111r2.org GKS08-3487_104v.org
101,neneme,gml,GKS08-3423_211r.org
102,nenen,gml,UUB-C496_091v.org
103,nener,gml,AM08-0070_003r.org
104,neque,gml,GKS08-3487_009v.org AM08-0073_013r.org
105,ner,gml,AM08-0073_071r.org AM08-0073_088v.org AM08-0073_054v.org
106,nest,da,AM08-0072_128r.org AM08-0072_128v.org AM08-0072_126r.org
107,net,gml,AM08-0073_082v.org
108,neyn,gml,AM08-0070_003r.org Speghel_R1r.org GKS08-3487_104v.org AM04-0782_091r.org
109,ni,da,AM12-0420_026r.org
110,nich,gml,AM12-0417_050r.org AM04-0782_091r.org
111,nicht,gml,UUB-C496_091v.org AM08-0073_094r.org AM08-0070_064r.org AM12-0417_001r.org AM08-0073_077r.org AM08-0073_109r.org AM08-0073_082v.org Beschauwing_009.org AM12-0417_050r.org AM08-0070_003r.org AM08-0073_071r.org AM08-0073_067r.org Guelf-1155Helmst_308v.org GKS08-3487_009v.org Hamburg-CodConv-6_002r.org NKS08-0045_174r.org AM08-0073_088v.org Speghel_R1r.org AM08-0070_001r.org Guelf-1025Novi_065r.org AM12-0417_073v.org Beinecke-0218_127r.org AM08-0073_228r.org AM08-0073_044r.org AM08-0073_013r.org UUB-C496_001r.org Arndes1487_265r.org AM08-0073_080r.org AM08-0073_054v.org AM08-0073_074v.org GKS08-3487_001r.org Beinecke-0218_157r.org UBB-C496_019v.org NKS08-0045_166r.org AM04-0789_005r.org
112,nichte,gml,NKS08-0045_187r.org
113,nichten,gml,AM08-0073_109r.org AM08-0070_003r.org AM08-0070_001r.org
114,nickt,gml,AM04-0782_091r.org
115,nicolaus,gml,AM08-0073_013r.org
116,nict,gml,AM08-0073_082v.org
117,nicth,gml,GKS08-3487_104v.org
118,nighet,gml,AM08-0073_109r.org
119,nikt,gml,AM04-0782_091r.org
120,ning,gml,AM08-0073_044r.org
121,ninges,gml,AM08-0073_067r.org
122,ningh,da,AM08-0072_128r.org
123,ningh,gml,AM08-0073_055r.org
124,niske,da,GKS04-1613_161r.org
125,niskemagh,da,GKS04-1613_161r.org
126,nisse,gml,AM08-0073_088v.org AM08-0073_054v.org
127,nmyn,da,Lund-0035_064v.org
128,nobis,gml,AM08-0070_003r.org GKS08-3487_009v.org
129,nobis,da,AM08-0070_247r.org
130,nobis,other,AM08-0070_254r.org
131,noch,gml,AM08-0073_099r.org AM08-0073_109r.org AM08-0070_003r.org AM08-0073_071r.org GKS08-3423_202v.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org AM08-0073_080r.org GKS08-3487_001r.org UBB-C496_019v.org
132,nocht,gml,AM04-0782_091r.org
133,nod,gml,Beinecke-0218_127r.org
134,noden,other,Guelf08-6114Aug_181r.org
135,noden,gml,UUB-C496_091v.org GKS08-3423_211r.org AM12-0417_050r.org GKS08-3423_202v.org
136,nodhe,da,AM04-0782_001r.org
137,nodhens,da,AM08-0072_127r.org
138,nodæ,da,NKS08-0045_120v.org
139,noed,gml,Arndes1487_265r.org
140,noemen,gml,Guelf-1025Novi_230r.org
141,noger,da,UUB-C496_136r.org Holm-A-0042_055v.org AM04-0789_001r.org GKS04-1615_009r.org NKS08-0045_120v.org
142,nogh,gml,AM08-0070_003r.org
143,noghær,da,Lund-0035_064v.org
144,noginghe,gml,AM08-0073_071r.org
145,nogit,da,Kalmar-0033_139v.org
146,nogræ,da,NKS08-0045_120v.org
147,nomen,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
148,nomine,gml,GKS08-3487_104v.org
149,nomine,da,Kalmar-0033_139v.org
150,non,gml,AM08-0073_109r.org GKS08-3487_009v.org GKS08-3423_111r2.org
151,nonas,gml,AM08-0073_080r.org
152,none,gml,AM08-0073_109r.org AM12-0417_063r.org
153,nos,da,AM08-0073_011v.org
154,nos,gml,AM12-0417_001r.org AM08-0070_003r.org
155,nos,other,Kalmar-0033_037v.org
156,noster,da,UUB-C496_136r.org GKS04-1613_161r.org Thott04-0553_021r-2.org Holm-A-0042_054r.org Holm-A-0042_052v.org Holm-A-0042_053r.org AM04-0789_001r.org Thott04-0553_015v.org Thott04-0553_021r.org Holm-A-0042_051v.org Thott04-0553_021v.org Lund-0035_038v.org
157,noster,gml,AM12-0417_001r.org GKS08-3423_211r.org AM08-0070_003r.org AM08-0073_071r.org GKS08-3423_020r.org Guelf-1155Helmst_308v.org AM08-0073_093r.org GKS08-3487_009v.org AM08-0073_088v.org Guelf-1025Novi_230r.org AM08-0073_230r.org NKS08-0045_194r.org AM08-0073_228r.org AM08-0073_044r.org AM08-0073_013r.org UUB-C496_095r.org AM08-0073_080r.org AM08-0073_054v.org AM08-0073_074v.org AM04-0782_091r.org Beinecke-0218_157r.org
158,nostri,gml,AM08-0070_003r.org
159,nostros,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
160,nostrum,gml,GKS08-3487_104v.org
161,not,gml,UUB-C496_091v.org AM08-0070_003r.org
162,notdrufft,other,Guelf08-6114Aug_181r.org
163,notdrüfft,other,Guelf08-6114Aug_181r.org
164,nothaftiger,gml,GKS08-3487_001r.org
165,nothe,da,AM08-0072_128r.org AM08-0072_128v.org
166,notroft,gml,Hamburg-CodConv-6_002r.org
167,nottorfft,gml,Beinecke-0218_127r.org
168,nottorfti,gml,AM08-0073_044r.org
169,nottorftigen,gml,AM08-0073_013r.org
170,nottrofft,gml,Guelf-1155Helmst_308v.org UUB-C496_095r.org
171,nottroft,gml,Guelf-1025Novi_230r.org UUB-C496_095r.org
172,nottruftycheit,gml,Gott-Theol242f_103r.org
173,now,gml,AM08-0073_013r.org
174,nrm,da,UUB-C496_136r.org
175,nu,da,AM08-0073_098r.org
176,nu,gml,AM12-0417_001r.org GKS08-3423_211r.org GKS08-3423_103r.org AM08-0073_109r.org AM08-0073_082v.org Beschauwing_009.org AM08-0073_071r.org AM08-0073_088v.org Speghel_R1r.org GKS08-3423_202v.org AM08-0073_044r.org Arndes1487_265r.org AM08-0073_080r.org AM08-0073_054v.org GKS08-3423_111r2.org AM08-0073_074v.org Beinecke-0218_157r.org
177,nughinge,gml,AM08-0073_082v.org
178,nument,gml,NKS08-0045_174r.org
179,numer,gml,Arndes1487_265r.org
180,numerus,da,GKS04-1615_009r.org
181,nummer,gml,UUB-C496_091v.org Hamburg-CodConv-6_002r.org NKS08-0045_174r.org GKS08-3487_001r.org
182,nummermer,gml,AM12-0417_050r.org
183,nussende,gml,GKS08-3487_001r.org
184,nutte,gml,UUB-C496_091v.org
185,nuttycheit,gml,GKS08-3423_001r.org
186,nv,gml,AM08-0073_099r.org AM08-0073_109r.org AM08-0070_003r.org AM08-0070_001r.org GKS08-3487_104v.org
187,nw,other,AM08-0070_254r.org
188,nw,gml,UUB-C496_091v.org GKS08-3487_104v.org AM04-0782_091r.org UBB-C496_019v.org
189,nw,da,Holm-A-0042_055r.org AM08-0070_253v.org GKS04-1613_161r.org Holm-A-0042_055v.org AM04-0782_216v.org AM08-0070_002v.org Thott04-0553_021r.org NKS08-0045_120v.org AM08-0075_063r.org AM12-0421_030r.org
190,ny,gml,UUB-C496_091v.org
191,ny,da,AM08-0079Ieta_001r.org
192,nycht,gml,GKS08-3423_211r.org GKS08-3423_103v.org Beschauwing_009.org AM08-0070_003r.org GKS08-3423_001r.org Speghel_R1r.org GKS08-3423_202v.org NKS08-0041_257v.org GKS08-3423_111r2.org
193,nychte,gml,GKS08-3423_001r.org
194,nychten,gml,AM08-0070_003r.org
195,nyckt,gml,AM04-0782_091r.org
196,nycth,gml,AM04-0782_091r.org
197,nydhe,gml,GKS08-3487_001r.org
198,nydskaff,da,NKS08-0045_120v.org
199,nydæ,da,AM08-0079Ieta_001r.org
200,nye,gml,AM08-0073_077r.org AM08-0070_001r.org
201,nyen,gml,AM08-0073_054v.org
202,nyer,da,AM12-0421_022r.org
203,nyger,gml,Gott-Theol242f_103r.org
204,nygge,gml,GKS08-3423_111r2.org
205,nygheit,gml,Beschauwing_009.org
206,nygnæ,da,NKS08-0045_120v.org
207,nym,gml,AM08-0073_109r.org AM12-0417_050r.org AM08-0070_003r.org AM12-0417_073v.org AM08-0073_013r.org NKS08-0045_166r.org
208,nymst,gml,AM08-0073_013r.org
209,nyn,gml,AM12-0417_073v.org
210,nyskens,da,AM04-0784_080r.org
211,nyttelighe,da,Thott04-0553_015v.org
212,nyttæ,da,NKS08-0045_120v.org
213,næ,other,AM08-0070_254r.org
214,næadæ,da,AM04-0784_080r.org
215,nær,other,AM08-0070_254r.org
216,nær,da,AM08-0079Ieta_001r.org AM12-0421_030r.org
217,nærwærendis,da,AM04-0789_001r.org
218,næse,da,AM04-0789_001r.org
219,næst,da,Thott04-0553_125v.org
220,nød,da,Holm-A-0042_054v.org AM12-0421_030r.org
221,nødh,da,AM08-0072_129v.org AM04-0782_001r.org AM04-0784_080r.org
222,nødhthørth,da,AM08-0072_128r.org AM08-0072_128v.org
223,nøt,da,AM04-0782_216v.org
224,nøtteligh,da,AM04-0789_001r.org
225,nøtthørfft,da,AM12-0420_026r.org
226,nøttørfft,da,Thott04-0553_125v.org
227,nøttørft,da,AM12-0420_026r.org
228,nümmer,gml,AM08-0070_003r.org
229,nütte,gml,AM08-0070_003r.org
