,word,language,documents
343,vnde,da,Holm-A-0042_054r.org Holm-A-0042_052v.org
344,vndehebben,gml,AM08-0073_013r.org
345,vnden,gml,Arndes1487_265r.org
346,vnder,da,Holm-A-0042_054v.org Holm-A-0042_053r.org
347,vnder,gml,AM08-0070_064r.org GKS08-3423_211r.org AM08-0073_077r.org GKS08-3423_103r.org AM08-0073_109r.org AM08-0070_003r.org AM08-0073_067r.org AM08-0073_044r.org AM08-0073_013r.org AM08-0073_136v.org AM08-0073_080r.org GKS08-3487_001r.org Beinecke-0218_157r.org
348,vnderdaen,gml,GKS08-3487_001r.org
349,vnderdan,gml,AM08-0070_003r.org
350,vnderlat,gml,AM08-0073_013r.org
351,vnderstod,da,AM12-0420_026r.org
352,vnderstodst,da,Holm-A-0042_095v.org
353,vnderstodzt,da,Thott04-0553_125v.org
354,vnderstondælsæ,da,NKS08-0045_120v.org
355,vndevns,gml,AM08-0073_013r.org
356,vndevorwe,gml,AM08-0070_003r.org
357,vndeylaftich,gml,AM08-0070_003r.org
358,vndfenk,da,AM12-0420_026r.org
359,vndfikst,da,Thott04-0553_125v.org
360,vndfæk,da,AM12-0420_026r.org
361,vndhe,da,GKS04-1615_019r.org
362,vndhen,da,AM08-0070_253v.org
363,vndher,da,Thott04-0553_021v.org
364,vndhfæk,da,AM12-0420_026r.org
365,vndogede,gml,AM12-0417_001r.org
366,vndogheden,gml,AM08-0073_013r.org
367,vndtlyke,gml,GKS08-3423_211r.org
368,vnduldich,gml,GKS08-3487_001r.org
369,vndær,da,GKS04-1613_161r.org Lund-0035_064v.org Lund-0035_038v.org
370,vndærligh,da,GKS04-1613_161r.org
371,vne,gml,AM08-0073_109r.org AM08-0073_044r.org
372,vnere,gml,GKS08-3487_001r.org
373,vnert,gml,AM08-0073_099r.org
374,vnfeck,da,Thott04-0553_125v.org
375,vnfek,da,Thott04-0553_125v.org
376,vnfeth,da,AM08-0072_128r.org AM08-0072_128v.org
377,vnfick,da,Thott04-0553_125v.org
378,vnfict,da,Thott04-0553_125v.org
379,vnfik,da,Thott04-0553_125v.org
380,vnfikst,da,Thott04-0553_125v.org
381,vnfnquire,gml,AM08-0073_109r.org
382,vngedelde,gml,AM08-0073_109r.org
383,vngelike,gml,AM08-0070_003r.org
384,vngeschapen,gml,AM08-0070_003r.org
385,vnghapenen,gml,AM08-0070_003r.org
386,vngheborden,gml,GKS08-3423_211r.org
387,vnghedyghen,gml,GKS08-3423_211r.org
388,vnghehort,gml,AM08-0070_001r.org
389,vnghelereden,gml,Arndes1487_265r.org
